code	name	image	n_additives	nutriscore	nova	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	omega-6-fat_100g	omega-9-fat_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
3229820160672	Croustillant chocolat	https://static.openfoodfacts.org/images/products/322/982/016/0672/front.20.400.jpg	0	c	3	1929		17	4.3								63	15			8.2	10				0	0																								0.111																		7	7							
3229820653303	Granola mangue cajou		0	d	3	1803		16	4.8								57	14				10				0.01	0.00393700787401575																																										12	12							
3229820769165	Muesli avoine chocolat	https://static.openfoodfacts.org/images/products/322/982/076/9165/front.9.400.jpg	1	b	4	1632		11	4.5								58	12			7.6	11				0.2	0.078740157480315																																				0						0	0							
3229820782560	Muesli Superfruits Raisin Cassis Cranberry Myrtille	https://static.openfoodfacts.org/images/products/322/982/078/2560/front.3.400.jpg	0	a	3	1477		6	1								59	17			9.4	11				0.03	0.0118110236220472																																				38.1						-3	-3							
3229820782584	Muesli superfruits		0	b		1477		6	1								59	17				11				0.03	0.0118110236220472																																										2	2							
3229820786599	Flocons d'avoine 4 graines et raisins	https://static.openfoodfacts.org/images/products/322/982/078/6599/front.5.400.jpg	0	a	3	1632		12	1.9								50	7.5			11	15				0	0																																										-4	-4							
3229820786605	Crousti'Avoine chocolat		0	c	3	1816		13	4.3								65	15			5.2	9.3				0.1	0.0393700787401575																																										7	7							
3229820787879	muesli ensoleillé fruit d'été 	https://static.openfoodfacts.org/images/products/322/982/078/7879/front.3.400.jpg	0	a	3	1567		7.2	0.9								58.3	2.9			10.8	13.1				0.1	0.0393700787401575																																										-6	-6							
3229820792965	Porridge figue framboise		0	a	3	1536		6.2	0.9								60	6.1			10	12				0	0																						0.391															9					-5	-5							
3229820793825	Muesli vitalité chocolat et graines		1	a	4	1636		11	4.1								56	5.1			10	12				0	0																																										-1	-1							
3229820793849	Muesli superfruits		0	a	3	1598		8.1	1.2								60	9.3			8.4	13				0.1	0.0393700787401575																																										-3	-3							
3229820794549	Muesli Fibres SON de BLE FIGUES PRUNEAUX		0	a	3	1485		6.8	0.8								55	7.2			16	10				0	0																																					14					-5	-5							
3229820794839	Muesli sans gluten fruits tournesol lin doré		0	a	3	1544		7.4	1.1								59	12			9.3	12				0.1	0.0393700787401575																																				0						-3	-3							
3229820795690	Flocons d'avoine 4 graines et raisins		0	a	3	1632		12	1.9			2.33					50	7.5			11	15				0.025	0.00984251968503937																																										-4	-4							
3229820796468	Granola Mangue Cajou		0	c	3	1803		16	4.8								57	14			9.3	10				0	0																																					8.5					7	7							
3244441016177	Breizh Granola Mademoiselle Breizh 250 G		0		3	1845		18.8	7.1								49.3	24.3				9																																																							
3245390149701	Bio muesli		1	a	4	1506		6	0.7								58	19			14	11				0.15	0.0590551181102362																																										-2	-2							
3250390146063	Muesli Crisp 3 chocolats	https://static.openfoodfacts.org/images/products/325/039/014/6063/front.3.400.jpg	2	d	4	1958		19.3	6								62.6	26.3			5.4	7.7				0.375	0.147637795275591																																										11	11							
3250390323518	Muesli CRISP 4 Fruits	https://static.openfoodfacts.org/images/products/325/039/032/3518/front.3.400.jpg	2	d	4	1882		17.2	7.8								62.1	27.7			6.8	8				0.31	0.122047244094488																																										14	14							
3250390387244	Muesli croustillant au chocolat	https://static.openfoodfacts.org/images/products/325/039/038/7244/front.4.400.jpg	1	d	4	1992		16	6.8								65.7	29				9.3				0.01	0.00393700787401575																																										17	17							
3250390784807	Muesli Crisp 4 Noix	https://static.openfoodfacts.org/images/products/325/039/078/4807/front.3.400.jpg	1	c	4	1971		20.7	2.2								54.9	19.9			11.1	10.8				0	0																																										6	6							
3250391318230	Muesli aux Pépites de Chocolat	https://static.openfoodfacts.org/images/products/325/039/131/8230/front.9.400.jpg	1	d	4	1993		19.7	10.3								64.6	24.3			5.9	7				0.0254	0.01																																										15	15							
3250391369669	Netto Muesli Croustillant Aux Noix		0	c	4	1971		20.7	2.2								54.9	19.9			11.1	10.8				0	0																																										6	6							
3250391476480	Céréales Muesli Crisp 4 fruits	https://static.openfoodfacts.org/images/products/325/039/147/6480/front.14.400.jpg	2	d	4	1869		16.8	7.5								62	29.2			6.7	8.2				0.3048	0.12																																										14	14							
3250391635283	Classic Muesli - Morceaux de Fruits	https://static.openfoodfacts.org/images/products/325/039/163/5283/front.21.400.jpg	1	a	4	1565		8.3	2.6								60.2	14.5			10	9.8				0.02	0.0078740157480315																																										-1	-1							
3250391659104	Muesli CRISP Fruits rouges Amandes grillées	https://static.openfoodfacts.org/images/products/325/039/165/9104/front.4.400.jpg	1	c	4	1896		16.2	1.9								62.7	24.8			6.5	10.5				0.381	0.15																																										7	7							
3250391773992	Muesli Croustillant		0	c	3	1774		13.4	4.7								65	30.7			6.7	7.5				0	0																																										10	10							
3250391774029	Muesli Croustillant au chocolat	https://static.openfoodfacts.org/images/products/325/039/177/4029/front.8.400.jpg	1	d	3	1845		14.5	6.4								66.3	27.5			7.4	7.6				0	0																						0.227		0.079																		12	12							
3250391785278	Crisp Muesli 2 Chocolats et Caramel		2	d	4	1928		17.6	5.8								63.2	28.6			6.1	9.1				0.34	0.133858267716535																																										12	12							
3250391906529	Muesli Crisp Biscuité	https://static.openfoodfacts.org/images/products/325/039/190/6529/front.5.400.jpg	0	c	4	1974		19.8	3.9								60.4	17.3			7.9	8.9				0.36068	0.142																																										7	7							
3250391906550	Muesli Crispy Light	https://static.openfoodfacts.org/images/products/325/039/190/6550/front.4.400.jpg	1	c	4	1724		8.4	3.7								71.4	11.2			11.6	9.8				0.58	0.228346456692913																																										7	7							
3250392298838	Muesli crisp		0	d		1911		16.3	4.9								65.5	30.2			5.4	8.9				0.38	0.149606299212598																																										11	11							
3250392298869	Muesli Crisp 4 Noix (30% gratis)	https://static.openfoodfacts.org/images/products/325/039/229/8869/front.3.400.jpg	0		4																																																																								
3250392415037	Muesli Graines Anciennes		0	a	4	1841		13.9	2.2								62.4	10.9			8.6	11.9				0.18	0.0708661417322835																																										-1	-1							
3250392415068	Muesli crisp 5 fruits		2	d	4	1962		20.8	7.6								60.7	24.6			6.5	6.5				0.2	0.078740157480315																																										12	12							
3250392415099	Muesli Crisp Chocolat noir		1	d	4	2000		19.5	7								64.3	25.7			6.3	8.2				0.32	0.125984251968504																																										12	12							
3250392415129	Céréales Muesli Crisp chocolat au lait 500 g		1	d	4	1958		17.8	6.1								65.7	28.4			5.6	8.4				0.3	0.118110236220472	0																																									13	13							
3250392422660	Muesli au chocolat		1	d	4	2000		19.5	7								64.3	25.7			6.3	8.2				0.32	0.125984251968504																																										12	12							
3250392446444	Muesli Crisp chocolat et fruits rouges		1	c	4	1898		17.1	3.7								62.5	22.7			7.9	8.02				0.299999999999999	0.118110236220472																																										9	9							
3250392495374	Muesli gourmand L'essentiel		0	a	3	1569		8.3	1								57.5	6			10.4	12.4				0.05	0.0196850393700787																																										-5	-5							
3250392519162	Muesli - Super-Fruits		0	c	4	1941		19.3	3.4								58.9	20.1			8	9.6				0.24	0.094488188976378																																										8	8							
3250392551230	Muesli fruits rouges amandes		0	d	4	2017		21.1	3.6								61.4	14.2				8.4				0.3	0.118110236220472																																										13	13							
3251490423108	Muesli aux fruits	https://static.openfoodfacts.org/images/products/325/149/042/3108/front.3.400.jpg	0	a	3	1530		6.8	1.1								59	13			11	11				0.02	0.0078740157480315																						0.332	0.0028	0.107																		-3	-3							
3254560032545	Crousty 2 chocolats - chocolat noir et chocolat blanc	https://static.openfoodfacts.org/images/products/325/456/003/2545/front.3.400.jpg	1	d	4	1885		17.4	10.8								62.7	28.8			7.7	6.7				0.635	0.25																																										18	18							
3254560057807	Céréales Crousty 4fruits	https://static.openfoodfacts.org/images/products/325/456/005/7807/front.12.400.jpg	0	e	4	1908		16.9	9.8								66.1	43.2			5	7.4				0.6	0.236220472440945																																										20	20							
3256220368339	Muesli	https://static.openfoodfacts.org/images/products/325/622/036/8339/front.10.400.jpg	0	a	3	1473		5.5	0.8								61	16			9.1	11				0	0																																										-3	-3							
3256220394074	Muesli Croustillant aux 4 Noix		2	c	4	1971		20.7	2.1								56.9	19			6.5	10.9				0.1	0.0393700787401575																																										6	6							
3256220394079	Muesli croustillant aux 4 noix	https://static.openfoodfacts.org/images/products/325/622/039/4079/front.9.400.jpg	2	c	4	2001		21	2.9								58	14			6.5	11				0.48	0.188976377952756																																				16.5						7	7							
3256220394086	Muesli croustillant aux fruits rouges	https://static.openfoodfacts.org/images/products/325/622/039/4086/front.6.400.jpg	2	c	4	1879		15	2.7								67	19			7.1	8.2				0.54	0.21259842519685																																				2						8	8							
3256220440189	Muesli floconneux avec 25% de fruits	https://static.openfoodfacts.org/images/products/325/622/044/0189/front.3.400.jpg	3	c	4	1577		5.5	1.6								68	21			6.9	9.5				0.5	0.196850393700787																																				25						6	6							
3256220450140	Muesli Croustillant aux 3 Chocolats	https://static.openfoodfacts.org/images/products/325/622/045/0140/front.18.400.jpg	3	d	4	1886		16	5								65	25			5	8.1				0.82	0.322834645669291																																										12	12							
3256221099782	Muesli croustillant avec des Fruits Secs	https://static.openfoodfacts.org/images/products/325/622/109/9782/front.11.400.jpg	3	d	4	1903		16.6	7.2								65	23			6	8				0.4318	0.17																																										13	13							
3256224051466	Muesli croustillant aux fruits	https://static.openfoodfacts.org/images/products/325/622/405/1466/front.12.400.jpg	2	b	4	837		7.2	2.4								29	10			2.7	3.5				0.15	0.0590551181102362																																										2	2							
3256224060697	Muesli croustillant aux fruits secs	https://static.openfoodfacts.org/images/products/325/622/406/0697/front.8.400.jpg	3	d	4	1895		17	7.2								65	23			6	8				0.4	0.15748031496063																																										13	13							
3256224124887	Muesli croustillant au chocolat au lait	https://static.openfoodfacts.org/images/products/325/622/412/4887/front.8.400.jpg	3	d	4	1931		17	4.8								66	24			6.4	8.1				0.49	0.192913385826772																																										11	11							
3256224357988	Pépites et pétales aux fruits secs		3	d	4	1764		11.9	5.9								67	21.7			6.5	7.8				0.64	0.251968503937008																																										11	11							
3256224357995	Pépites et pétales aux 3 chocolats	https://static.openfoodfacts.org/images/products/325/622/435/7995/front.3.400.jpg	3	d	4	1824		13	4								68	22.9			5.9	8.2				0.92	0.362204724409449																																										12	12							
3256226375799	Muesli granola fruits rouges		1	c	4	1930		19	3.4								57	20			6.7	12				0.03	0.0118110236220472																																										7	7							
3256226375867	Muesli granola fruits jaunes		5	c	4	1934		19	4.3								57	24			7.3	12				0.06	0.0236220472440945																																										9	9							
3256226375874	Muesli granola figues et chocolat		1	c	4	1917		19	4.5								55	19			9.4	12				0.01	0.00393700787401575																																										8	8							
3256226375898	Muesli floconneux aux fruits rouges		1	a	4	1558		8.5	1.3								57	12			9	12				0.03	0.0118110236220472																																										-3	-3							
3256226375904	Muesli floconneux aux fruits et aux graines		3	a	4	1585		9.5	1.3								55	3.9			10	13				0.03	0.0118110236220472																																										-5	-5							
3256226385392	Muesli tropical		2	b	4	1519		5.8	2.8								63	21			8.5	9.8				0.1	0.0393700787401575																																										0	0							
3256226400705	Croustillant aux 2 chocolats		2	c	4	1878		19	7.5								53	16			13	9				0.1	0.0393700787401575																																										10	10							
3256226400712	Croustillant aux amandes et pécan		2	c	4	1943		20	3.2								58	17			7.1	9.9				0.24	0.094488188976378																																										7	7							
3256226400729	Croustillant fruits et graines		4	c	4	1877		16	4.2								62	20			6.9	9.6				0.24	0.094488188976378																																										9	9							
3256226400736	Porridge fruits rouges		0	a	3	1542		7.9	1.3								57	11			9.6	12				0.02	0.0078740157480315																																										-3	-3							
3256226400743	Porridge noisettes & cranberries		3	a	4	1556		8	1.1								59	17			8.8	11				0.02	0.0078740157480315																																										-2	-2							
3256226400750	Porridge chocolat		1	a	4	1592		9.7	3.2								56	9.5			9.6	12				0.01	0.00393700787401575																																										-1	-1							
3257980754981	Muesli croustillant aux fruits	https://static.openfoodfacts.org/images/products/325/798/075/4981/front.3.400.jpg	2	c	4	1807		14.5	5.9								64.5	27			6.9	7				0.1	0.0393700787401575																																										10	10							
3257981315204	Muesli croustillant noix		0	c		1987		21.1	3								57	14.1			6.6	10.8				0.4	0.15748031496063																																										6	6							
3257982137171	Muesli aux Graines		1	a	4	1621		10	1.5								56.1	1			10.4	12.6				0.2	0.078740157480315																																										-5	-5							
3257983423945	Duo croustillant fruits rouges 2 chocolats	https://static.openfoodfacts.org/images/products/325/798/342/3945/front.5.400.jpg	0																																																																										
3257983973150	Muesli croustillant au chocolat		0	c		1912		16.5	5								65	21			6.7	8.4				0.5	0.196850393700787																																										10	10							
3257984550404	Muesli Croustillant au Chocolat		2	c	3	1937		18.1	5.5								62	20			7.4	9				0.01	0.00393700787401575																																										9	9							
3257984550459	Muesli croustillant fruits		2	d	4	1954		19.5	8.4								62	20			6	7.7				0.27	0.106299212598425																																										13	13							
3257984550466	Muesli fruits		1	a	4	1529		7.6	1.8								58.1	13.7			9.3	10.9				0.03	0.0118110236220472																																										-2	-2							
3257985566855	Muesli croustillant quatre noix		1	d	4	1989		21	8.1								59	21			6.4	9.3				0.59	0.232283464566929																																										14	14							
3257985566862	Muesli croustillant chocolat noir, noisettes		2	c	4	1937		18	5.5								63	21			6.5	9				0.44	0.173228346456693																																										10	10							
3257985566879	Muesli Croustillant aux fruits		4	d	4	1833		15	6.6								65	23			6.8	7.4				0.42	0.165354330708661																																										12	12							
3257985566886	Muesli croustillant		0	d		1895		17	6								62	26			8.6	8.6				0.47	0.18503937007874																																										12	12							
3258561040271	Muesli croustillant aux 7 fruits		3	d	4	1790		13.7	5.2								65.9	37.5			5.9	6.8				0.21	0.0826771653543307																																				30						13	13							
3258561040295	Belle France Muesli Croustillant au Chocolat Noir	https://static.openfoodfacts.org/images/products/325/856/104/0295/front.3.400.jpg	1	d	4	1929		17.5	6.8								64.8	31			6.2	7.9				0.2	0.078740157480315																																										12	12							
3258561040301	Muesli	https://static.openfoodfacts.org/images/products/325/856/104/0301/front.10.400.jpg	1	d	4	2063		24.1	5.3								56.5	23.8			6.3	3.3				0.2	0.078740157480315																																										11	11							
3258561040431	Le Réflexe Bio		1	d	4	1833		15.8	5.9								59.2	22.9				10.1				0.37	0.145669291338583																																										16	16							
3258561040448	Muesli croustillant aux fruits rouges		0	c		1753		11.7	5.7								66.4	26.5			8.2	7.9				0.2	0.078740157480315																																					7					10	10							
3263850571114	Muesli Croustillant aux 5 Fruits		2	d	3	1908		17.6	6.6								64	22.7			5.6	7.4				0.13	0.0511811023622047																																										11	11							
3263850571213	Muesli croustillant au chocolat		2	c	4	1946		18	5.7								64	19			7.1	8.3				0	0																																										9	9							
3263850801617	Muesli Croustillant aux fruits	https://static.openfoodfacts.org/images/products/326/385/080/1617/front.14.400.jpg	3	d	4	1903		16.6	7.2								65	23			6	8				0.43	0.169291338582677																																										13	13							
3263850801693	Muesli croustillant aux fruits	https://static.openfoodfacts.org/images/products/326/385/080/1693/front.10.400.jpg	3	d	4	1903		16.6	7.2								65	23			6	8				0.43	0.169291338582677																																										13	13							
3263850802010	Muesli Croustillant aux 3 Chocolats	https://static.openfoodfacts.org/images/products/326/385/080/2010/front.7.400.jpg	3	d	4	1873		16	4.9								65	25			5	8				0.75	0.295275590551181																																										12	12							
3263850802096	muesli croustillant	https://static.openfoodfacts.org/images/products/326/385/080/2096/front.19.400.jpg	3		4																																																																								
3263850804311	Muesli Croustillant fraises, mûres et framboises	https://static.openfoodfacts.org/images/products/326/385/080/4311/front.3.400.jpg	2	a	4	1782		12.6	1.2								66.2	15.1			6.3	8.7				0.2	0.078740157480315																																										-1	-1							
3263850804410	Mueslis croustillant chocolat noir, chocolat au lait et caramel	https://static.openfoodfacts.org/images/products/326/385/080/4410/front.3.400.jpg	3	d	4	1920		18.8	6.6								59.8	25			6.5	8.8				0.1	0.0393700787401575																																										11	11							
3263850807916	Muesli croustillant aux noix	https://static.openfoodfacts.org/images/products/326/385/080/7916/front.17.400.jpg	2	c	4	2000		21	2.9								58	14			6.5	11				0.5	0.196850393700787																																										7	7							
3263850807992	Muesli croustillant, amande, noisette, noix de cajou et noix de pécan	https://static.openfoodfacts.org/images/products/326/385/080/7992/front.7.400.jpg	2	b	4	1975		20.7	2.1								57.3	17.7			7.1	10.5				0.1	0.0393700787401575																																										0	0							
3263850820519	Muesli Croustillant aux Éclats de Chocolat au Lait	https://static.openfoodfacts.org/images/products/326/385/082/0519/front.10.400.jpg	1	d	4	1890		15	5.1								66	25			6.8	9.3				0.56	0.220472440944882																																										12	12							
3263850821110	Muesli croustillant bio	https://static.openfoodfacts.org/images/products/326/385/082/1110/front.5.400.jpg	2	d	4	1908		17.6	6.6								64	22.7				7.4				0.13	0.0511811023622047																																										16	16							
3263850821219	Bio Muesli croustillant au chocolat	https://static.openfoodfacts.org/images/products/326/385/082/1219/front.3.400.jpg	1	c	4	1946		18	5.7								64	19			7.1	8.3				0	0																																										9	9							
3263851320711	Muesli Croustillant aux 3 Chocolats		3	d	4	1875		16	5								65	25				8.1				0.82	0.322834645669291																																										17	17							
3263851320810	Muesli croustillant au chocolat		2	c	4	1946		18	5.7								64	19			7.1	8.3				0.3	0.118110236220472																																										10	10							
3263851320919	Muesli croustillant aux fruit		0	d		1895		16.6	7.2								65	23			6	8				0.43	0.169291338582677																																										13	13							
3263851321015	Muesli croustillant		2	c	4	2000		21	2.9								58	14			6.5	11				0.5	0.196850393700787																																										7	7							
3263851325518	Muesli croustillant au chocolat au lait		0	d		1870		15.5	6.4								65	20.1			6.9	8.3				0.6	0.236220472440945																																										12	12							
3263851864017	Muesli aux fruits secs		2	c	4	1506		6	1								63.9	27				9.2				0.05	0.0196850393700787																																										4	4							
3263851864215	Muesli aux fruits à coque		1	c	3	1937		24.4	4.9								41.5	6.3				14.5				0.03	0.0118110236220472																																										5	5							
3264950120004	Müesli Bio aux Pépites de Chocolat		1	c	4	1628		8.5	5								64	21.1			11	8.5				0.2	0.078740157480315								0.00016		0.0035												0.28	0.0035	0.105																		7	7							
3264950444445	Müesli Bio au raisins	https://static.openfoodfacts.org/images/products/326/495/044/4445/front.5.400.jpg	0	a	3	1510		3.75	0.5								67	26.7			11	8.5				0.1	0.0393700787401575								0.0002		0.0032												0.3	0.0025	0.1																		-1	-1							
3266191007274	Muesli aux fruits		0	b	3	1600		10	1.1								60.3	24.9			8.2	8.2				0.06	0.0236220472440945																																										0	0							
3266191008097	Muesli Aux 5 Cereales, Raisins Et Noisettes		0	a		1665		6.3	1								71.1	13.6			11.6	8.5				0.03	0.0118110236220472																																										-3	-3							
3266191008127	Muesli Croustillant au Quinoa et au Chocolat	https://static.openfoodfacts.org/images/products/326/619/100/8127/front.9.400.jpg	2	c	4	1828		14.5	4.7								64.4	15.5			5.7	9.1				0.04	0.015748031496063																																										7	7							
3266191008134	Muesli Petit épeautre Framboise		0	a	3	1544		5.1	0								68	0				12.7				0	0																																										-1	-1							
3266191008158	Muesli Croustillant au Chocolat et à la Noix de Coco		0	d	4	1836		14.5	8.8								63.5	23.7			8.6	9.1				0.06	0.0236220472440945																																										13	13							
3266191008165	Muesli croustillant Nature	https://static.openfoodfacts.org/images/products/326/619/100/8165/front.7.400.jpg	0	c	3	1761		13.6	5.1								62.7	21.9			8.4	7.9				0.07	0.0275590551181102																																										9	9							
3266191008189	Muesli aux fruits et aux graines		0	a	3	1477		5.6	0.8								60	10			11	9.8				0.02	0.0078740157480315																																										-4	-4							
3266191008202	Muesli aux Fruits du Verger et Morceaux de Dattes		0	a	3	1457		4.3	0.6								60.2	13.9			11.3	10.8				0.24	0.0944881889763779																																										-2	-2							
3266191080888	Muesli aux 5 céréales et aux 8 fruits		0	a	3	1552		6.1	1.1								65.5	19.3			10.7	8.4				0.03	0.0118110236220472																																										-1	-1							
3266191080994	Muesli aux fruits rouges	https://static.openfoodfacts.org/images/products/326/619/108/0994/front.4.400.jpg	0	a	3	1448		6.5	0.9								61	5.2			10.4	8.3				0.0127	0.005																																										-5	-5							
3266191081069	Muesli croustillant Sarrasin Miel		0	b	3	1544		2.6	0.5								73.5	27			6.4	9.8				0.4	0.15748031496063																																										0	0							
3266191250557	Crunchy intense 2 chocolats		1	d	3	1975		20	7.5								59	22				9.1				0.03	0.0118110236220472																																										16	16							
3270190111108	Muesli Floconneux	https://static.openfoodfacts.org/images/products/327/019/011/1108/front.12.400.jpg	1	c	4	1515		5.8	2.6								64	20			8.2	9.1				0.6	0.236220472440945																																					21					7	7							
3270190136835	Muesli floconneux 30% fruits secs	https://static.openfoodfacts.org/images/products/327/019/013/6835/front.13.400.jpg	1	a	4	1431		5.3	0.7								56	17			16	9.7				0.2	0.078740157480315																																										-3	-3							
3270190198611	Muesli Croustillant céréales, chocolat et quinoa	https://static.openfoodfacts.org/images/products/327/019/019/8611/front.32.400.jpg	0	c	3	1787		12	5.8								66	15			6.9	9.2				0.1	0.0393700787401575																																										8	8							
3273120011332	3KG Muesli Du Montagnard		0	a	3	1531		6	0.9								64.2	14			8.4	9.5				0.02	0.0078740157480315																																										-3	-3							
3273120014883	Muesli 5 Cereales		0	a	3	1515		4.6	0.6								67	9.2			7.9	8.9				0.01	0.00393700787401575																								0.09																		-4	-4							
3273120014890	Muesli Étudiants Raisins Pommes Noisettes		0	a	3	1569		5.9	0.8								68	14.9			7.4	8.8				0.02	0.0078740157480315																																										-3	-3							
3273120014906	Muesli Montagnard	https://static.openfoodfacts.org/images/products/327/312/001/4906/front.7.400.jpg	0	a	3	1531		6	0.9								64.2	14			8.4	9.5				0.02	0.0078740157480315																																										-3	-3							
3273120014913	Muesli Gourmand		0	a	3	1540		5.8	0.8								64	16			9.5	10				0.0299999999999999	0.0118110236220472																																										-3	-3							
3273120018881	Müesli Bonne Forme	https://static.openfoodfacts.org/images/products/327/312/001/8881/front.8.400.jpg	0		3	1561		8									64.9				7.4	10.3																																																							
3273120019826	Muesli sans gluten	https://static.openfoodfacts.org/images/products/327/312/001/9826/front.3.400.jpg	1	a	3	1636		5.3	0.8								76	12.5			4.3	7.6				0.24	0.094488188976378																																				20						-1	-1							
3273120021041	Muesli Petit épeautre Framboises	https://static.openfoodfacts.org/images/products/327/312/002/1041/front.8.400.jpg	0	a	3	1536		5.1	0.6								68	13			6.3	11.6				0	0																																										-4	-4							
3273120022895	Muesli Fibres et Transit		0	a		1584		7.4	0.7								57.9	14.5			13.5	12.8				0.15	0.0590551181102362																																										-3	-3							
3273120024486	Crunchy chocolat noir		0	c	3	1962		20	6.1								59	21			9.3	9.5				0.2	0.078740157480315																							0.0042																			10	10							
3273120025575	Crunchy Pommes Cannelle		0	c		1879		16	2.6								64	21			7.4	9				0.19	0.0748031496062992																																										6	6							
3273120026343	Crunchy Nature		1	b	3	1841		13.8	1.6								68.4	14.8			6.3	7.4				0.0299999999999999	0.0118110236220472																																										0	0							
3273120026930	Muesli céréales anciennes Myrtilles Mûres		0	a		1485		3.9	0.5								64	15			9	12				0.01	0.00393700787401575																																										-3	-3							
3273120026961	CRUNCHY Chocolat Noisettes		0	c	3	2021		22	6								56	20			9	9.6				0.2	0.078740157480315																																										10	10							
3273120026978	Crunchy chocolat coco		0	d	3	2071		25	10.6								55	19			8.9	9				0.2	0.078740157480315																																										15	15							
3273120027180	Muesli croustillant noisettes & amandes		0	b	3	2004		22	2.9								56	17			8.1	11				0.18	0.0708661417322835																																										0	0							
3273120027753	Muesli 5 cereales		0	b		1515		4.6	0.6								67	9.2				8.9				0	0																																										1	1							
3273120028521	Muesli aux fruits		0	b		1665		6	0.9								67	13.3				13.6				0	0																																										1	1							
3273120028569	Granola chocolat		0																																																																										
3273120028866	Muesli relax	https://static.openfoodfacts.org/images/products/327/312/002/8866/front_en.4.400.jpg	0	c	3	1515		5.9	1								64	21				8.7				0.04	0.015748031496063																																										3	3							
3273120028873	Muesli omega3		1	a	3	1452		4.7	0.7								60	17			11.9	10.1				0.02	0.0078740157480315																																										-3	-3							
3329483301204	Muesli		0	a		1577		10.3	3.4								53.4	7.5			11.6	11.8				0.03	0.0118110236220472																																										-2	-2							
3329483311203	Muesli Bio, Energie - 500G - Markal		0	a	3	1452		4	0.6								63.2	13			18.3	10.3				0.02	0.0078740157480315																																										-4	-4							
3329483321035	Muesli Croustillant Chocolat		0	c	3	1874		15.9	5.9								51.2	21.2			7.2	9.2				0.017	0.00669291338582677																																										9	9							
3329483323756	Muesli croustillant chocolat		2	c	4	1879		16.9	5.9								61.2	21.2			7.2	9.2				0.02	0.0078740157480315																																										9	9							
3329483371207	Crunchy Fruit Muesli		1	c	4	1833		14.6	4								63.7	19.1			7.4	9.3				0.014	0.00551181102362205																																										7	7							
3329483473758	Granola Miel, Chocolat et Amandes		2	b	4	1909		18.1	2.3								56.6	16.5			7.6	12.7				0.13	0.0511811023622047																																										0	0							
3347431921359	Muesli sans sucre ajouté		0	a	3	1456		5.76	1.27								57.29	1.27			9.72	11.5				0.1	0.0393700787401575																																										-5	-5							
3347431922356	Muesli Tradition		0	a		1531		6.97	0.72								60.31	10.68			9.75	11				0.08	0.031496062992126																																										-4	-4							
3347431924350	Muesli Delicia 500 GR (moulin)		0	a	3	1469		9.2	2								53.7	4.9			8.8	10.2				0.1	0.0393700787401575																																										-4	-4							
3347431926354	Muesli de base		0	a	3	1506		6	0.64								60.43	4.85			9.96	11.13				0.1	0.0393700787401575																																										-5	-5							
3347431929263	Muesli croustillan		1	a	3	1569		5.3	0.62								61.05	3.53			0.5	11.39				0.1	0.0393700787401575																																										-1	-1							
3347431930313	Muesli au quinoa et chocolat		1	a	3	1527		6.75	1.35								59.8	6.27			9.62	11.37				0.08	0.031496062992126																																										-4	-4							
3350031620874	Pépites croustillantes 30% de fruits	https://static.openfoodfacts.org/images/products/335/003/162/0874/front.5.400.jpg	3	d	4	1896		17	7.8								64	24			6.2	7.6				0.4191	0.165																																										13	13							
3350031628900	Muesli 25% de fruit 4 céréales Bio Monoprix	https://static.openfoodfacts.org/images/products/335/003/162/8900/front.6.400.jpg	0	b	3	1569		5.5	1.4								69	25			9.4	7.7				0.02	0.0078740157480315																																				25						1	1							
3350031937781	Muesli Croustillant Nature	https://static.openfoodfacts.org/images/products/335/003/193/7781/front.6.400.jpg	0	a	3	1736		13	1.6								63	16			6.9	8.1				0.03	0.0118110236220472																																										-1	-1							
3350031937798	Muesli croustillant chocolat Bio	https://static.openfoodfacts.org/images/products/335/003/193/7798/front.5.400.jpg	0	d	3	1791		13	8.2								63	23				9.9				0.12	0.047244094488189																																										18	18							
3350031937804	Muesli croustillant fruits rouges Bio Monoprix	https://static.openfoodfacts.org/images/products/335/003/193/7804/front.5.400.jpg	0	d	4	1678		9.1	2.1								67	23				8.8				0.04	0.015748031496063																																										12	12							
